ESNTL_ID,LCLAS_NM,MLSFC_NM,FCLTY_NM,CTPRVN_NM,SIGNGU_NM,FCLTY_ROAD_NM_ADDR,TEL_NO,FCLTY_LA,FCLTY_LO,ADIT_DC
KCOWRPO22N000005151,자연,자연_공원,하리지구 소공원,부산광역시,영도구,부산광역시 영도구 동삼오션로 27(동삼동),,35.0686584,129.0824214,
KCOWRPO22N000005152,자연,자연_공원,밤일제6소공원,경기도,광명시,경기도 광명시 밤일안로 1(하안동),,37.452936,126.8626006,
KCOWRPO22N000005153,자연,자연_공원,푸름샘 소공원(소1-1),세종특별자치시,,세종특별자치시 마음안로 161(고운동),,36.5161172,127.2337813,
KCOWRPO22N000005154,자연,자연_공원,솔숲 소공원(소1-2),세종특별자치시,,세종특별자치시 만남1북로 73(고운동),,36.5089946,127.2300403,
KCOWRPO22N000005155,자연,자연_공원,마디꽃 수변공원(수1-1),세종특별자치시,,세종특별자치시 다솜로 38(어진동),,36.4959622,127.2573155,
KCOWRPO22N000005156,자연,자연_공원,?꽃 수변공원(수2-3),세종특별자치시,,세종특별자치시 나리로 26-10(한솔동),,36.473133,127.2544818,
KCOWRPO22N000005157,자연,자연_공원,여울목 수변공원(수2-4),세종특별자치시,,세종특별자치시 나리로 82(한솔동),,36.4762403,127.2594641,
KCOWRPO22N000005158,자연,자연_공원,백제고분 공원(역2-2),세종특별자치시,,세종특별자치시 노을3로 93(한솔동),,36.4796432,127.2543424,
KCOWRPO22N000005159,자연,자연_공원,어서각 공원(역1-2),세종특별자치시,,"세종특별자치시 달빛1로 206(아름동, 범지기마을9단지)",,36.5154001,127.2462159,
KCOWRPO22N000005160,자연,자연_공원,초려 공원(역1-2),세종특별자치시,,세종특별자치시 도움3로 37(어진동),,36.5030627,127.2559281,
KCOWRPO22N000005161,자연,자연_공원,문화공원(문화1-1),세종특별자치시,,세종특별자치시 다솜3로 66(어진동),,36.5010997,127.269949,
KCOWRPO22N000005162,자연,자연_공원,누리빛 문화공원(문화1-2),세종특별자치시,,세종특별자치시 보듬3로 143(아름동),,36.5116242,127.2436229,
KCOWRPO22N000005163,자연,자연_공원,문화공원(문화1-3),세종특별자치시,,세종특별자치시 다솜1로 183(도담동),,36.5143613,127.2551302,
KCOWRPO22N000005164,자연,자연_공원,호수공원(문화S-1),세종특별자치시,세종시,세종특별자치시 다솜로 216(세종동),,36.4988177,127.270076,
KCOWRPO22N000005165,자연,자연_공원,금남체육공원,세종특별자치시,,세종특별자치시 금남면 용포중앙1길 54,,36.4635113,127.2866705,
KCOWRPO22N000005166,자연,자연_공원,부강공원,세종특별자치시,,세종특별자치시 부강면 부강3길 20-4,,36.5281788,127.3631938,
KCOWRPO22N000005167,자연,자연_공원,침산공원(충령탑),세종특별자치시,,세종특별자치시 조치원읍 충령고샅길 8,,36.5984403,127.2949071,
KCOWRPO22N000005168,자연,자연_공원,수원지 공원,세종특별자치시,,세종특별자치시 조치원읍 수원지1길 16,,36.6072551,127.3000196,
KCOWRPO22N000005169,자연,자연_공원,관청근린공원,인천광역시,강화군,인천광역시 강화군 강화읍 동문로 56-23,,37.7488685,126.4923256,
KCOWRPO22N000005170,자연,자연_공원,어린이대공원,부산광역시,부산진구,부산광역시 부산진구 새싹로 295(초읍동),,35.1825058,129.0466919,
KCOWRPO22N000005171,자연,자연_공원,개금테마공원,부산광역시,부산진구,부산광역시 부산진구 백양대로208번길 70(개금동),,35.1610077,129.0260603,
KCOWRPO22N000005172,자연,자연_공원,화지공원,부산광역시,부산진구,부산광역시 부산진구 동평로 335(양정동),,35.1752362,129.0619366,
KCOWRPO22N000005173,자연,자연_공원,도요새공원,부산광역시,강서구,부산광역시 강서구 명지국제2로 16(명지동),,35.09199,128.90837,
KCOWRPO22N000005174,자연,자연_공원,햇빛,서울특별시,강서구,"서울특별시 강서구 마곡중앙로 36(마곡동, 마곡엠밸리15단지)",,37.555822,126.826886,
KCOWRPO22N000005175,자연,자연_공원,구월공원,인천광역시,남동구,인천광역시 남동구 호구포로857번길 23(구월동),,37.458914,126.7183317,
KCOWRPO22N000005176,자연,자연_공원,장다리공원,인천광역시,남동구,인천광역시 남동구 구월로 251(구월동),,37.4573753,126.7188991,
KCOWRPO22N000005177,자연,자연_공원,붉은고개공원,인천광역시,남동구,인천광역시 남동구 구월남로90번길 18(구월동),,37.4529117,126.6991081,
KCOWRPO22N000005178,자연,자연_공원,뗏마루공원,인천광역시,남동구,인천광역시 남동구 만경로8번길 33(만수동),,37.4561805,126.7288131,
KCOWRPO22N000005179,자연,자연_공원,모래내공원,인천광역시,남동구,인천광역시 남동구 호구포로810번길 73(구월동),,37.4545729,126.7235396,
KCOWRPO22N000005180,자연,자연_공원,큰성말공원,인천광역시,남동구,인천광역시 남동구 성말로 27(구월동),,37.4458454,126.704475,
KCOWRPO22N000005181,자연,자연_공원,만수공원,인천광역시,남동구,인천광역시 남동구 구월로336번길 36(만수동),,37.4535461,126.7276999,
KCOWRPO22N000005182,자연,자연_공원,하촌공원,인천광역시,남동구,인천광역시 남동구 하촌로 40-7(만수동),,37.4513693,126.7329376,
KCOWRPO22N000005183,자연,자연_공원,석정공원,인천광역시,남동구,인천광역시 남동구 석정로565번길 20-1(간석동),,37.4679988,126.6971154,
KCOWRPO22N000005184,자연,자연_공원,인수공원,인천광역시,남동구,인천광역시 남동구 인수남로5번길 18-5(만수동),,37.4533474,126.7378312,
KCOWRPO22N000005185,자연,자연_공원,이화공원,인천광역시,남동구,인천광역시 남동구 이화로 8(간석동),,37.4629123,126.7033636,
KCOWRPO22N000005186,자연,자연_공원,아단공원,인천광역시,남동구,인천광역시 남동구 만수로 14-64(만수동),,37.4560653,126.7328485,
KCOWRPO22N000005187,자연,자연_공원,장성성당,경상북도,포항시 북구,"경상북도 포항시 북구 새천년대로1123번길 14(장성동, 창포청구타운)",,36.070791,129.370246,
KCOWRPO22N000005188,자연,자연_공원,창포초,경상북도,포항시 북구,"경상북도 포항시 북구 새천년대로1123번길 9(창포동, 창포주공2단지아파트)",,36.067645,129.368771,
KCOWRPO22N000005189,자연,자연_공원,창포제비,경상북도,포항시 북구,"경상북도 포항시 북구 새천년대로1123번길 9(창포동, 창포주공2단지아파트)",,36.067161,129.370882,
KCOWRPO22N000005190,자연,자연_공원,창포주공중앙,경상북도,포항시 북구,"경상북도 포항시 북구 새천년대로1075번길 10(창포동, 창포주공1단지아파트)",,36.065874,129.369916,
KCOWRPO22N000005191,자연,자연_공원,창포하나,경상북도,포항시 북구,"경상북도 포항시 북구 새천년대로1075번길 10(창포동, 창포주공1단지아파트)",,36.066912,129.370731,
KCOWRPO22N000005192,자연,자연_공원,지곡그린빌라,경상북도,포항시 남구,"경상북도 포항시 남구 지곡로 319(지곡동, 그린빌라)",,36.029059,129.317709,
KCOWRPO22N000005193,자연,자연_공원,양덕30근린(양덕체육),경상북도,포항시 북구,경상북도 포항시 북구 양덕로30번길 20(양덕동),,36.081053,129.404205,
KCOWRPO22N000005194,자연,자연_공원,청림일월,경상북도,포항시 남구,경상북도 포항시 남구 청림동길 56(일월동),,35.993923,129.4204392,
KCOWRPO22N000005195,자연,자연_공원,대잠희망,경상북도,포항시 남구,경상북도 포항시 남구 대이로5번길 20-1(대잠동),,36.015337,129.341719,
KCOWRPO22N000005196,자연,자연_공원,오천천마,경상북도,포항시 남구,경상북도 포항시 남구 오천읍 정몽주로 331(오천천마타운),,35.949642,129.408872,
KCOWRPO22N000005197,자연,자연_공원,이동사랑,경상북도,포항시 남구,경상북도 포항시 남구 대이로159번길 12(이동),,36.029667,129.337668,
KCOWRPO22N000005198,자연,자연_공원,이동체육,경상북도,포항시 남구,경상북도 포항시 남구 대이로95번길 6-7(대잠동),,36.0240988,129.3400887,
KCOWRPO22N000005199,자연,자연_공원,연일용잠,경상북도,포항시 남구,경상북도 포항시 남구 연일읍 유강길9번길 29,,36.004523,129.313939,
KCOWRPO22N000005200,자연,자연_공원,구룡포솔머리,경상북도,포항시 남구,경상북도 포항시 남구 구룡포읍 송정로15번길 27,,35.9698429,129.551204,
KCOWRPO22N000005201,자연,자연_공원,연일근린,경상북도,포항시 남구,경상북도 포항시 남구 연일읍 동문로53번길 8-17,,35.996283,129.351532,
KCOWRPO22N000005202,자연,자연_공원,장량근린,경상북도,포항시 북구,경상북도 포항시 북구 법원로 136(장성동),,36.0868386,129.386812,
KCOWRPO22N000005203,자연,자연_공원,은행 어린이공원,경기도,화성시,"경기도 화성시 병점4로 103(진안동, 진안골마을주공12단지)",,37.2172406,127.0399039,
KCOWRPO22N000005204,자연,자연_공원,장성근린,경상북도,포항시 북구,경상북도 포항시 북구 법원로63번길 42(장성동),,36.081011,129.381314,
KCOWRPO22N000005205,자연,자연_공원,환호신촌,경상북도,포항시 북구,경상북도 포항시 북구 삼호로501번길 15(환호동),,36.071745,129.398257,
KCOWRPO22N000005206,자연,자연_공원,환호해맞이,경상북도,포항시 북구,경상북도 포항시 북구 해안로 385-4(환호동),,36.069182,129.399512,
KCOWRPO22N000005207,자연,자연_공원,대도,경상북도,포항시 남구,경상북도 포항시 남구 상공로18번길 55(대도동),,36.011268,129.361726,
KCOWRPO22N000005208,자연,자연_공원,해도무지개,경상북도,포항시 남구,경상북도 포항시 남구 중앙로146번길 15(해도동),,36.026828,129.369454,
KCOWRPO22N000005209,자연,자연_공원,해도형산,경상북도,포항시 남구,경상북도 포항시 남구 문예로126번길 15(해도동),,36.0165087,129.3685883,
KCOWRPO22N000005210,자연,자연_공원,해도장수1,경상북도,포항시 남구,경상북도 포항시 남구 희망대로1003번길 26-1(해도동),,36.022686,129.3750314,
KCOWRPO22N000005211,자연,자연_공원,해도5,경상북도,포항시 남구,경상북도 포항시 남구 희망대로1003번길 26-1(해도동),,36.0226876,129.3750314,
KCOWRPO22N000005212,자연,자연_공원,죽도서부,경상북도,포항시 북구,경상북도 포항시 북구 죽도로28번길 66-10(죽도동),,36.029631,129.3595108,
KCOWRPO22N000005213,자연,자연_공원,죽도죽파,경상북도,포항시 북구,경상북도 포항시 북구 중흥로 280(죽도동),,36.027493,129.3620986,
KCOWRPO22N000005214,자연,자연_공원,안화 어린이공원,경기도,화성시,"경기도 화성시 병점3로 117(병점동, 안화동마을주공9단지)",,37.2132613,127.0430465,
KCOWRPO22N000005215,자연,자연_공원,해당화 어린이공원,경기도,화성시,"경기도 화성시 병점3로 88(병점동, 느치미마을주공3단지)",,37.2098998,127.0444665,
KCOWRPO22N000005216,자연,자연_공원,느치미 어린이공원,경기도,화성시,"경기도 화성시 병점3로 74(병점동, 느치미마을주공2단지)",,37.2096229,127.0421226,
KCOWRPO22N000005217,자연,자연_공원,꿈나라 어린이공원 (반월3호),경기도,화성시,"경기도 화성시 영통로61번길 10(반월동, 신영통현대아파트)",,37.2355819,127.0602722,
KCOWRPO22N000005218,자연,자연_공원,행림 어린이공원,경기도,화성시,"경기도 화성시 동탄지성로 334(반월동, 행림마을엘디삼성래미안-2차)",,37.2239539,127.0511074,
KCOWRPO22N000005219,자연,자연_공원,노을어린이공원 (틀뫼1호),경기도,화성시,"경기도 화성시 동탄지성로 405(기산동, 신동탄푸르지오)",,37.225965,127.0442622,
KCOWRPO22N000005220,자연,자연_공원,참누리어린이공원 (울트라1호),경기도,화성시,"경기도 화성시 동탄지성로 295(기산동, 행복마을 참누리 에듀파크)",,37.2200107,127.0504046,
KCOWRPO22N000005221,자연,자연_공원,크로바어린이공원 (울트라2호),경기도,화성시,"경기도 화성시 동탄지성로 294(기산동, 행복마을 참누리 에듀파크)",,37.2196635,127.0525818,
KCOWRPO22N000005222,자연,자연_공원,기산1지구 소공원85호,경기도,화성시,"경기도 화성시 동탄지성로 319-19(기산동, 에스케이뷰파크 3차)",,37.2189784,127.0495889,
KCOWRPO22N000005223,자연,자연_공원,벌말공원 (병점동 소공원),경기도,화성시,경기도 화성시 태안로 99-1(병점동),,37.2004452,127.0367859,
KCOWRPO22N000005224,자연,자연_공원,벌말 체육공원,경기도,화성시,경기도 화성시 떡전골로 25(병점동),,37.20141,127.0373523,
KCOWRPO22N000005225,자연,자연_공원,진안동 쌈지공원,경기도,화성시,"경기도 화성시 병점중앙로169번길 10(진안동, 화남아파트)",,37.2129238,127.0366711,
KCOWRPO22N000005226,자연,자연_공원,81호,경기도,화성시,"경기도 화성시 동탄순환대로17길 15(산척동, 서희스타힐스엔에이치에프)",,37.1723482,127.1169231,
KCOWRPO22N000005227,자연,자연_공원,95호,경기도,화성시,경기도 화성시 동탄대로4다길 5(장지동),,37.1595465,127.1196955,
KCOWRPO22N000005228,자연,자연_공원,구봉산 근린공원,경기도,화성시,경기도 화성시 병점1로 110(병점동),,37.2047612,127.0455665,
KCOWRPO22N000005229,자연,자연_공원,병점 근린공원,경기도,화성시,경기도 화성시 병점3로 132-6(병점동),,37.2123444,127.0461085,
KCOWRPO22N000005230,자연,자연_공원,행복 근린공원,경기도,화성시,경기도 화성시 동탄지성로 312(반월동),,37.2217884,127.0517644,
KCOWRPO22N000005231,자연,자연_공원,다람산공원,경기도,화성시,경기도 화성시 병점중앙로 229(진안동),,37.2173702,127.0336058,
KCOWRPO22N000005232,자연,자연_공원,새봄공원(1호근린공원),경기도,화성시,경기도 화성시 병점노을로 21(병점동),,37.2013337,127.0290817,
KCOWRPO22N000005233,자연,자연_공원,회화 어린이공원,경기도,화성시,"경기도 화성시 효행로 1076-9(병점동, 안화마을우남퍼스트빌2차아파트)",,37.2156043,127.0455844,
KCOWRPO22N000005234,자연,자연_공원,정든 어린이공원,경기도,화성시,"경기도 화성시 병점2로 102(병점동, 신창비바훼밀리2차)",,37.2096988,127.0480854,
KCOWRPO22N000005235,자연,자연_공원,동화리 공공공지 5호,경기도,화성시,경기도 화성시 봉담읍 동화새터길 45-4,,37.2227806,126.9564825,
KCOWRPO22N000005236,자연,자연_공원,삼봉근린공원(제1호),경기도,화성시,경기도 화성시 봉담읍 상리3길 38,,37.2258752,126.9440211,
KCOWRPO22N000005237,자연,자연_공원,들녘오름공원(제2호),경기도,화성시,경기도 화성시 봉담읍 상리3길 123,,37.227789,126.952268,
KCOWRPO22N000005238,자연,자연_공원,생태체육공원,경기도,화성시,경기도 화성시 봉담읍 상리1길 87,,37.2247931,126.9422641,
